iage;irace;ideathmon;ideathday;isex;ihispanic;istatenum;iinjury
49;2;12;14;1;1;9;1
35;1;12;14;1;1;9;1
67;1;12;14;0;1;9;1
35;0;0;0;0;0;9;2
23;0;0;0;0;0;9;2
18;0;0;0;1;0;9;4
63;1;12;15;0;1;9;1
66;0;0;0;0;0;9;2
32;1;12;15;0;1;9;1
47;1;12;15;0;1;9;1
33;0;0;0;0;0;9;2
34;1;12;15;0;1;9;1
52;0;0;0;0;0;9;2
42;0;0;0;0;0;9;2
68;0;0;0;0;0;9;4
41;1;12;15;1;1;9;1
18;1;12;15;1;1;9;1
32;0;0;0;0;0;9;3
34;0;0;0;1;0;9;3
69;1;12;18;1;1;9;1
27;0;0;0;0;0;9;2
21;1;12;15;1;1;9;1
18;2;12;15;0;1;9;1
66;0;0;0;0;0;9;4
25;0;0;0;0;0;9;0
22;1;12;16;0;5;9;1
23;0;0;0;0;0;9;0
23;0;0;0;0;0;9;0
17;12;12;16;1;1;9;1
32;0;0;0;0;0;9;0
35;2;12;16;1;1;9;1
32;0;0;0;0;0;9;4
30;0;0;0;1;0;9;0
15;2;12;16;0;1;9;1
99;0;0;0;2;0;9;2
31;0;0;0;0;0;9;2
20;0;0;0;1;0;9;2
39;2;12;17;0;1;9;1
32;0;0;0;1;0;9;2
43;0;0;0;0;0;9;0
77;1;12;17;0;1;9;1
23;0;0;0;1;0;9;2
25;1;12;17;0;6;9;1
25;0;0;0;1;0;9;2
6;0;0;0;1;0;9;2
3;0;0;0;0;0;9;2
3;0;0;0;0;0;9;2
53;1;12;17;0;1;9;1
21;0;0;0;0;0;9;4
17;0;0;0;0;0;9;4
27;1;12;17;0;6;9;1
22;0;0;0;0;0;9;2
18;1;12;20;0;1;9;1
75;0;0;0;0;0;9;4
69;0;0;0;1;0;9;4
75;0;0;0;1;0;9;4
35;0;0;0;0;0;9;3
32;0;0;0;0;0;9;3
52;0;0;0;0;0;9;3
19;1;12;22;1;1;9;1
59;0;0;0;0;0;9;4
32;0;0;0;0;0;9;2
35;1;12;16;1;7;9;1
99;0;0;0;2;0;9;2
31;1;12;17;0;1;9;1
21;1;13;99;0;5;9;1
99;0;0;0;2;0;9;2
21;0;0;0;1;0;9;4
22;1;12;18;0;1;9;1
28;1;12;18;0;1;9;1
20;0;0;0;0;0;9;2
23;0;0;0;0;0;9;2
18;0;0;0;0;0;9;0
18;1;12;19;1;1;9;1
18;1;12;19;1;1;9;1
17;1;12;19;0;3;9;1
16;1;12;19;0;1;9;1
35;0;0;0;0;0;9;4
1;0;0;0;0;0;9;2
1;0;0;0;0;0;9;2
67;0;0;0;0;0;9;2
35;1;12;19;0;1;9;1
29;1;12;20;0;1;9;1
44;1;12;19;0;1;9;1
36;1;12;19;1;2;9;1
30;0;0;0;0;0;9;2
10;0;0;0;1;0;9;2
6;0;0;0;1;0;9;2
8;0;0;0;0;0;9;2
64;1;12;20;0;7;9;1
34;0;0;0;1;0;9;2
44;0;0;0;0;0;9;2
22;1;12;20;0;7;9;1
29;0;0;0;0;0;9;2
42;1;12;20;1;1;9;1
42;0;0;0;0;0;9;2
40;0;0;0;0;0;9;2
25;1;12;21;0;1;9;1
54;0;0;0;0;0;9;0
34;1;12;21;1;1;9;1
3;14;12;21;0;1;9;1
11;14;12;21;1;1;9;1
9;14;12;21;0;1;9;1
48;1;12;21;0;1;9;1
44;0;0;0;0;0;9;0
48;1;12;21;0;1;9;1
64;0;0;0;0;0;9;2
32;0;0;0;1;0;9;0
47;1;12;22;0;1;9;1
25;1;12;23;0;1;9;1
47;0;0;0;1;0;9;4
8;0;0;0;0;0;9;4
85;1;12;22;0;1;9;1
65;1;12;22;1;1;9;1
69;1;12;22;1;1;9;1
13;0;0;0;0;0;9;4
22;1;12;22;0;1;9;1
21;0;0;0;0;0;9;0
85;1;12;22;0;1;9;1
85;1;12;22;1;1;9;1
58;0;0;0;0;0;9;2
56;0;0;0;1;0;9;4
87;0;0;0;1;0;9;4
7;0;0;0;0;0;9;4
39;1;12;22;0;1;9;1
49;0;0;0;0;0;9;0
53;0;0;0;0;0;9;4
20;0;0;0;0;0;9;0
89;1;12;22;0;1;9;1
42;0;0;0;1;0;9;0
13;0;0;0;0;0;9;2
21;1;12;23;0;1;9;1
46;0;0;0;0;0;9;2
14;0;0;0;1;0;9;2
24;1;12;23;1;1;9;1
68;0;0;0;0;0;9;2
65;0;0;0;1;0;9;2
48;1;12;23;0;1;9;1
20;1;12;23;0;4;9;1
18;1;12;24;0;1;9;1
15;1;12;25;0;1;9;1
17;1;12;24;0;1;9;1
19;1;12;24;0;1;9;1
18;0;0;0;0;0;9;0
17;0;0;0;0;0;9;2
15;0;0;0;1;0;9;2
41;1;12;24;0;1;9;1
38;1;12;24;1;1;9;1
9;1;12;24;0;1;9;1
47;1;12;24;0;1;9;1
57;0;0;0;0;0;9;0
28;1;12;24;0;1;9;1
17;0;0;0;1;0;9;2
48;1;12;24;0;1;9;1
57;1;12;26;0;1;9;1
52;1;12;24;0;1;9;1
49;1;12;25;1;1;9;1
34;0;0;0;0;0;9;2
16;2;12;25;1;1;9;1
37;0;0;0;1;0;9;2
38;0;0;0;0;0;9;2
64;0;0;0;1;0;9;2
34;0;0;0;1;0;9;2
34;0;0;0;0;0;9;2
31;0;0;0;1;0;9;2
36;1;12;25;0;1;9;1
59;0;0;0;0;0;9;2
38;0;0;0;0;0;9;2
5;0;0;0;0;0;9;2
40;0;0;0;1;0;9;2
48;1;12;25;0;1;9;1
14;0;0;0;1;0;9;0
61;0;0;0;1;0;9;0
6;0;0;0;0;0;9;0
12;0;0;0;1;0;9;0
25;1;12;25;0;1;9;1
29;0;0;0;0;0;9;2
32;0;0;0;1;0;9;2
41;1;12;25;0;1;9;1
35;2;12;25;0;1;9;1
38;0;0;0;0;0;9;2
24;0;0;0;1;0;9;2
1;0;0;0;0;0;9;2
0;0;0;0;0;0;9;2
18;1;12;25;0;1;9;1
18;0;0;0;0;0;9;2
61;0;0;0;0;0;9;4
55;1;12;26;1;6;9;1
62;0;0;0;0;0;9;4
86;1;12;26;1;1;9;1
23;0;0;0;0;0;9;3
19;1;12;26;1;1;9;1
33;0;0;0;1;0;9;2
25;2;12;27;1;1;9;1
42;0;0;0;0;0;9;2
33;1;12;26;0;1;9;1
34;0;0;0;0;0;9;0
56;1;12;26;1;1;9;1
78;0;0;0;1;0;9;0
57;0;0;0;1;0;9;2
16;1;12;27;1;1;9;1
52;0;0;0;0;0;9;0
21;0;0;0;0;0;9;0
57;1;12;27;0;1;9;1
53;1;12;27;1;1;9;1
19;1;12;27;0;1;9;1
56;0;0;0;1;0;9;0
41;1;12;27;0;1;9;1
19;0;0;0;0;0;9;0
58;0;0;0;0;0;9;3
12;0;0;0;1;0;9;4
32;2;12;27;1;1;9;1
75;1;12;28;0;3;9;1
74;0;0;0;0;0;9;2
48;0;0;0;1;0;9;4
45;1;12;28;0;1;9;1
27;0;0;0;1;0;9;4
82;1;12;28;1;1;9;1
70;0;0;0;0;0;9;2
33;0;0;0;0;0;9;2
72;1;12;28;0;7;9;1
70;0;0;0;1;0;9;4
54;1;12;28;1;1;9;1
32;0;0;0;1;0;9;4
20;0;0;0;1;0;9;4
30;0;0;0;0;0;9;2
68;0;0;0;1;0;9;0
86;1;12;30;1;1;9;1
18;0;0;0;0;0;9;0
73;1;12;28;0;1;9;1
77;0;0;0;0;0;9;4
76;0;0;0;1;0;9;2
39;1;12;28;0;1;9;1
23;1;12;28;1;1;9;1
35;0;0;0;0;0;9;3
22;1;12;29;0;7;9;1
99;0;0;0;2;0;9;2
40;1;12;29;0;1;9;1
37;1;12;29;0;1;9;1
73;1;12;29;0;1;9;1
46;0;0;0;0;0;9;4
25;1;12;30;0;1;9;1
99;0;0;0;1;0;9;0
99;1;12;30;0;5;9;1
99;0;0;0;2;0;9;2
25;1;12;30;0;1;9;1
23;0;0;0;0;0;9;0
25;0;0;0;0;0;9;0
24;1;12;31;0;1;9;1
39;0;0;0;0;0;9;0
23;1;1;1;1;1;9;1
30;0;0;0;0;0;9;2
74;1;12;31;0;7;9;1
36;1;1;1;0;1;9;1
34;1;12;31;0;1;9;1
61;0;0;0;1;0;9;3
44;0;0;0;0;0;9;2
40;1;12;31;0;1;9;1
20;0;0;0;0;0;9;0
15;0;0;0;1;0;9;0
19;0;0;0;0;0;9;0
20;0;0;0;0;0;9;0
16;0;0;0;1;0;9;0
13;0;0;0;1;0;9;0
24;2;12;31;0;1;9;1
22;1;12;31;0;1;9;1
56;0;0;0;0;0;9;2
99;1;12;31;0;5;9;1
56;0;0;0;0;0;9;2
46;0;0;0;0;0;9;2
21;0;0;0;0;0;9;2
18;0;0;0;0;0;9;0
26;2;12;27;0;1;9;1
63;1;12;27;0;1;9;1
29;0;0;0;0;0;9;4
27;1;12;10;0;6;9;1
99;0;0;0;0;0;9;0
26;0;0;0;0;0;9;2
25;0;0;0;1;0;9;2
21;1;12;8;1;1;9;1
27;0;0;0;0;0;9;2
19;0;0;0;0;0;9;4
40;2;12;19;0;1;9;1
75;1;12;20;1;1;9;1
62;0;0;0;0;0;9;2
34;1;12;22;0;3;9;1
18;0;0;0;0;0;9;2
99;0;0;0;1;0;9;2
99;0;0;0;0;0;9;2
40;1;12;21;1;1;9;1
41;0;0;0;0;0;9;2
32;1;1;19;0;1;9;1
38;0;0;0;1;0;9;2
42;0;0;0;0;0;9;2
62;0;0;0;0;0;9;2
29;0;0;0;0;0;9;2
58;0;0;0;1;0;9;3
94;1;12;21;1;1;9;1
48;0;0;0;1;0;9;3
31;0;0;0;0;0;9;4
31;1;12;29;0;1;9;1
25;0;0;0;0;0;9;0
21;0;0;0;1;0;9;4
30;0;0;0;1;0;9;0
2;1;12;23;0;1;9;1
30;0;0;0;0;0;9;2
51;0;0;0;0;0;9;2
94;1;12;30;0;1;9;1
19;0;0;0;0;0;9;3
18;0;0;0;1;0;9;0
62;1;12;26;1;1;9;1
30;0;0;0;0;0;9;4
30;0;0;0;1;0;9;4
24;0;0;0;0;0;9;0
62;0;0;0;0;0;9;4
83;1;12;26;0;1;9;1
35;0;0;0;0;0;9;2
45;0;0;0;1;0;9;2
11;1;12;26;0;1;9;1
38;0;0;0;1;0;9;2
39;0;0;0;0;0;9;2
36;0;0;0;1;0;9;2
39;0;0;0;1;0;9;2
38;1;12;26;0;5;9;1
64;0;0;0;0;0;9;2
51;0;0;0;0;0;9;2
10;0;0;0;1;0;9;2
38;0;0;0;1;0;9;2
48;0;0;0;1;0;9;2
68;1;12;31;0;1;9;1
19;0;0;0;0;0;9;4
19;1;1;2;0;1;9;1
16;1;12;28;1;1;9;1
19;1;1;3;0;1;9;1
13;2;12;29;0;1;9;1
99;0;0;0;2;0;9;2
61;1;1;5;0;5;9;1
80;1;1;16;1;5;9;1
29;0;0;0;0;0;9;2
20;1;1;1;0;1;9;1
60;3;1;13;0;2;9;1
71;0;0;0;0;0;9;2
44;1;12;6;0;6;9;1
45;0;0;0;0;0;9;2
21;1;12;15;0;1;9;1
64;0;0;0;0;0;9;0
61;1;1;6;1;1;9;1
74;0;0;0;0;0;9;2
23;2;13;99;0;1;9;1
22;0;0;0;0;0;9;2
34;1;4;9;0;1;9;1
74;0;0;0;0;0;9;4
22;0;0;0;0;0;9;0
99;0;0;0;0;0;9;5
99;0;0;0;0;0;9;5
99;0;0;0;0;0;9;5
28;1;4;5;1;1;9;1
32;0;0;0;0;0;9;4
34;1;4;23;1;1;9;1
1;0;0;0;0;0;9;4
28;0;0;0;0;0;9;0
18;1;4;29;1;7;9;1
18;1;5;13;0;1;9;1
18;0;0;0;0;0;9;4
18;0;0;0;0;0;9;0
67;1;5;30;0;1;9;1
99;0;0;0;2;0;9;2
12;1;5;28;0;1;9;1
20;1;6;17;0;1;9;1
47;1;6;1;1;5;9;1
14;1;6;13;0;4;9;1
57;2;13;99;1;1;9;1
10;0;0;0;0;0;9;0
35;0;0;0;0;0;9;5
63;1;6;26;0;1;9;1
64;1;6;26;0;1;9;1
22;0;0;0;0;0;9;0
30;2;7;31;0;1;9;1
88;1;7;2;0;1;9;1
52;1;7;26;0;1;9;1
84;0;0;0;0;0;9;4
81;0;0;0;1;0;9;2
50;0;0;0;1;0;9;2
48;1;8;28;0;1;9;1
16;0;0;0;0;0;9;3
17;0;0;0;0;0;9;3
14;0;0;0;0;0;9;3
22;2;8;22;1;1;9;1
62;0;0;0;0;0;9;2
32;0;0;0;0;0;9;2
44;0;0;0;0;0;9;2
55;1;8;30;0;5;9;1
84;0;0;0;0;0;9;2
36;1;8;26;0;1;9;1
25;0;0;0;0;0;9;2
17;0;0;0;1;0;9;3
17;1;8;4;1;1;9;1
45;0;0;0;0;0;9;2
29;12;8;23;1;5;9;1
25;2;8;23;0;1;9;1
46;0;0;0;0;0;9;2
45;0;0;0;0;0;9;2
24;0;0;0;0;0;9;2
19;1;9;15;0;1;9;1
23;0;0;0;0;0;9;0
41;1;9;29;0;1;9;1
51;2;10;4;0;1;9;1
53;0;0;0;1;0;9;0
31;0;0;0;0;0;9;2
65;1;12;24;0;5;9;1
61;12;10;19;0;1;9;1
43;0;0;0;0;0;9;2
23;1;10;31;0;1;9;1
34;0;0;0;1;0;9;0
44;0;0;0;0;0;9;0
4;1;4;4;0;1;9;1
19;0;0;0;1;0;9;2
37;1;4;5;1;5;9;1
9;0;0;0;0;0;9;4
57;0;0;0;0;0;9;0
21;0;0;0;1;0;9;5
55;0;0;0;0;0;9;5
51;1;4;9;1;1;9;1
10;0;0;0;1;0;9;3
75;0;0;0;1;0;9;4
87;1;4;10;0;1;9;1
78;0;0;0;1;0;9;0
88;1;4;15;1;1;9;1
39;1;4;2;0;1;9;1
34;1;4;3;0;1;9;1
47;0;0;0;0;0;9;2
57;1;4;3;1;1;9;1
33;0;0;0;0;0;9;2
44;1;4;3;1;1;9;1
70;0;0;0;1;0;9;2
48;0;0;0;0;0;9;0
54;0;0;0;0;0;9;0
46;0;0;0;0;0;9;4
54;2;4;20;0;1;9;1
33;0;0;0;1;0;9;0
16;2;13;99;0;1;9;1
67;0;0;0;0;0;9;2
17;0;0;0;1;0;9;2
19;0;0;0;1;0;9;2
34;1;4;5;1;1;9;1
11;0;0;0;0;0;9;0
48;1;4;5;1;1;9;1
49;9;4;7;0;1;9;1
12;0;0;0;1;0;9;4
26;0;0;0;1;0;9;4
5;0;0;0;1;0;9;4
6;0;0;0;1;0;9;4
8;0;0;0;1;0;9;4
39;0;0;0;0;0;9;3
40;0;0;0;1;0;9;2
59;0;0;0;1;0;9;2
19;1;4;7;0;1;9;1
21;0;0;0;0;0;9;0
19;0;0;0;0;0;9;4
20;0;0;0;0;0;9;0
18;0;0;0;0;0;9;4
63;0;0;0;1;0;9;0
19;0;0;0;0;0;9;3
17;1;4;8;1;1;9;1
72;1;4;14;0;3;9;1
65;0;0;0;0;0;9;0
30;0;0;0;0;0;9;2
33;1;4;10;0;1;9;1
23;2;13;99;1;1;9;1
62;1;4;10;0;1;9;1
26;0;0;0;0;0;9;2
37;1;4;15;0;1;9;1
18;0;0;0;0;0;9;2
48;2;4;28;0;1;9;1
99;0;0;0;2;0;9;2
17;0;0;0;0;0;9;4
79;1;4;13;0;1;9;1
70;0;0;0;0;0;9;2
27;0;0;0;0;0;9;0
62;0;0;0;1;0;9;0
1;1;4;20;1;1;9;1
81;1;5;4;0;1;9;1
74;0;0;0;0;0;9;3
69;0;0;0;0;0;9;3
67;0;0;0;1;0;9;3
71;0;0;0;1;0;9;3
27;1;4;15;0;7;9;1
61;0;0;0;0;0;9;2
47;1;4;16;0;4;9;1
35;0;0;0;0;0;9;2
21;1;4;19;0;1;9;1
16;1;4;19;0;1;9;1
20;0;0;0;1;0;9;2
24;2;4;19;1;1;9;1
37;0;0;0;0;0;9;4
19;0;0;0;1;0;9;0
50;1;4;20;0;1;9;1
45;0;0;0;0;0;9;2
17;0;0;0;1;0;9;4
24;1;4;19;0;3;9;1
65;1;4;23;0;1;9;1
36;0;0;0;0;0;9;2
18;0;0;0;0;0;9;2
18;0;0;0;0;0;9;2
17;1;4;20;0;1;9;1
42;1;4;24;0;1;9;1
30;1;4;30;0;1;9;1
38;1;4;29;0;1;9;1
42;0;0;0;0;0;9;3
42;0;0;0;0;0;9;2
51;0;0;0;0;0;9;0
85;1;2;24;1;1;9;1
19;0;0;0;0;0;9;2
70;1;4;28;0;1;9;1
25;2;4;29;0;1;9;1
38;0;0;0;1;0;9;3
2;0;0;0;1;0;9;2
23;0;0;0;0;0;9;0
79;1;4;29;0;7;9;1
22;0;0;0;1;0;9;2
32;1;5;1;0;6;9;1
16;0;0;0;1;0;9;2
14;2;4;5;0;1;9;1
99;0;0;0;2;0;9;4
27;0;0;0;0;0;9;2
24;2;5;2;0;5;9;1
37;0;0;0;0;0;9;0
26;1;5;27;0;1;9;1
28;1;5;3;1;7;9;1
37;0;0;0;0;0;9;4
82;1;5;20;0;7;9;1
58;0;0;0;1;0;9;0
29;0;0;0;1;0;9;0
6;0;0;0;1;0;9;0
51;1;5;6;1;1;9;1
18;0;0;0;1;0;9;2
47;0;0;0;1;0;9;4
55;1;5;7;0;1;9;1
56;0;0;0;0;0;9;4
29;0;0;0;0;0;9;2
28;0;0;0;0;0;9;2
19;0;0;0;0;0;9;3
25;0;0;0;0;0;9;2
38;0;0;0;1;0;9;2
17;1;4;24;1;1;9;1
16;0;0;0;1;0;9;4
8;1;5;7;0;4;9;1
22;2;5;10;0;1;9;1
24;0;0;0;1;0;9;0
99;0;0;0;0;0;9;2
30;1;5;12;0;1;9;1
24;0;0;0;1;0;9;4
23;0;0;0;1;0;9;4
31;2;5;10;0;1;9;1
21;0;0;0;1;0;9;4
3;0;0;0;0;0;9;3
0;0;0;0;0;0;9;3
67;1;5;17;0;1;9;1
64;2;5;21;0;1;9;1
15;2;5;14;0;1;9;1
13;0;0;0;0;0;9;4
18;0;0;0;0;0;9;0
16;0;0;0;0;0;9;4
50;0;0;0;0;0;9;2
55;2;5;17;0;1;9;1
65;1;5;24;0;1;9;1
39;0;0;0;0;0;9;2
20;0;0;0;1;0;9;4
38;0;0;0;1;0;9;2
54;2;5;20;1;1;9;1
63;0;0;0;0;0;9;2
81;1;5;20;1;1;9;1
71;0;0;0;0;0;9;2
46;1;5;20;0;1;9;1
22;0;0;0;1;0;9;4
99;0;0;0;0;0;9;4
21;1;5;18;0;4;9;1
99;0;0;0;0;0;9;0
38;0;0;0;0;0;9;4
22;0;0;0;0;0;9;4
99;0;0;0;0;0;9;4
51;0;0;0;1;0;9;4
80;1;5;18;0;7;9;1
44;0;0;0;1;0;9;2
21;1;5;20;0;8;9;1
26;1;5;20;0;3;9;1
49;1;5;20;1;1;9;1
25;0;0;0;0;0;9;4
17;0;0;0;1;0;9;3
24;0;0;0;0;0;9;2
50;0;0;0;1;0;9;2
28;2;6;2;0;1;9;1
50;0;0;0;0;0;9;2
28;0;0;0;0;0;9;2
19;2;5;27;0;1;9;1
17;0;0;0;0;0;9;4
21;1;5;31;0;3;9;1
18;0;0;0;0;0;9;2
79;1;5;21;1;1;9;1
19;0;0;0;1;0;9;2
20;0;0;0;0;0;9;2
43;0;0;0;1;0;9;4
27;0;0;0;0;0;9;4
84;1;5;21;0;1;9;1
81;0;0;0;1;0;9;4
26;2;5;29;0;5;9;1
43;0;0;0;0;0;9;0
91;1;5;22;1;1;9;1
68;1;5;23;0;1;9;1
54;0;0;0;1;0;9;4
74;1;6;6;1;1;9;1
21;0;0;0;1;0;9;4
17;0;0;0;1;0;9;4
49;1;5;31;0;1;9;1
48;0;0;0;0;0;9;4
78;0;0;0;0;0;9;2
28;1;6;1;0;6;9;1
33;0;0;0;0;0;9;0
45;1;6;8;1;1;9;1
24;1;5;30;1;1;9;1
24;0;0;0;0;0;9;3
70;1;6;16;0;1;9;1
54;0;0;0;0;0;9;2
26;0;0;0;0;0;9;0
39;0;0;0;0;0;9;4
38;0;0;0;0;0;9;2
45;1;5;26;1;1;9;1
21;1;5;27;0;1;9;1
33;0;0;0;0;0;9;2
40;0;0;0;0;0;9;2
38;1;5;27;0;3;9;1
22;0;0;0;1;0;9;0
29;0;0;0;0;0;9;2
29;0;0;0;0;0;9;2
19;0;0;0;0;0;9;2
31;0;0;0;0;0;9;4
23;0;0;0;0;0;9;2
23;0;0;0;0;0;9;2
14;1;5;27;1;4;9;1
86;1;5;28;0;1;9;1
86;0;0;0;1;0;9;2
81;0;0;0;0;0;9;5
79;0;0;0;1;0;9;5
79;1;6;18;0;1;9;1
77;0;0;0;1;0;9;0
34;0;0;0;0;0;9;0
49;1;5;28;0;1;9;1
72;0;0;0;1;0;9;2
79;0;0;0;0;0;9;2
45;0;0;0;1;0;9;2
33;1;5;28;0;1;9;1
39;0;0;0;0;0;9;2
19;0;0;0;0;0;9;2
20;0;0;0;1;0;9;2
16;0;0;0;1;0;9;2
26;0;0;0;0;0;9;2
21;1;5;29;0;4;9;1
18;1;5;31;0;1;9;1
2;0;0;0;1;0;9;3
42;0;0;0;1;0;9;3
51;1;12;5;0;1;9;1
24;0;0;0;1;0;9;3
20;0;0;0;1;0;9;3
28;0;0;0;1;0;9;3
35;0;0;0;1;0;9;2
26;0;0;0;1;0;9;3
0;0;0;0;1;0;9;3
35;2;4;8;0;1;9;1
43;0;0;0;0;0;9;2
84;1;8;19;1;1;9;1
22;1;6;2;1;6;9;1
56;0;0;0;0;0;9;0
55;1;6;26;1;1;9;1
35;0;0;0;0;0;9;3
43;1;6;5;1;1;9;1
88;0;0;0;0;0;9;3
87;1;6;11;1;1;9;1
16;0;0;0;1;0;9;3
17;0;0;0;1;0;9;3
24;0;0;0;0;0;9;3
21;0;0;0;1;0;9;3
0;0;0;0;0;0;9;5
33;0;0;0;0;0;9;2
44;0;0;0;0;0;9;2
16;0;0;0;0;0;9;2
47;0;0;0;0;0;9;2
99;0;0;0;0;0;9;2
18;0;0;0;0;0;9;2
17;0;0;0;0;0;9;2
18;0;0;0;0;0;9;2
24;0;0;0;0;0;9;2
47;0;0;0;1;0;9;4
77;0;0;0;0;0;9;4
48;1;6;7;1;5;9;1
75;1;6;7;1;5;9;1
12;0;0;0;0;0;9;4
48;1;6;8;1;1;9;1
22;0;0;0;0;0;9;2
23;0;0;0;0;0;9;2
42;0;0;0;0;0;9;2
17;0;0;0;0;0;9;2
16;1;6;8;0;1;9;1
14;0;0;0;0;0;9;2
18;1;6;10;0;1;9;1
20;0;0;0;1;0;9;0
20;0;0;0;0;0;9;0
82;1;7;6;0;7;9;1
42;0;0;0;0;0;9;4
16;0;0;0;0;0;9;2
17;0;0;0;0;0;9;2
18;1;6;16;0;1;9;1
22;0;0;0;0;0;9;2
63;1;6;11;0;3;9;1
50;0;0;0;1;0;9;0
38;0;0;0;0;0;9;3
8;0;0;0;1;0;9;0
38;0;0;0;1;0;9;0
13;0;0;0;1;0;9;0
16;0;0;0;0;0;9;0
11;0;0;0;0;0;9;0
10;0;0;0;1;0;9;0
7;0;0;0;0;0;9;0
7;0;0;0;1;0;9;0
16;0;0;0;1;0;9;0
26;0;0;0;1;0;9;0
14;0;0;0;0;0;9;0
11;0;0;0;1;0;9;0
13;0;0;0;1;0;9;0
10;0;0;0;1;0;9;0
10;0;0;0;1;0;9;0
31;0;0;0;1;0;9;0
7;0;0;0;1;0;9;0
12;0;0;0;0;0;9;0
8;0;0;0;0;0;9;0
9;1;6;20;0;1;9;1
9;1;6;20;0;4;9;1
13;0;0;0;1;0;9;0
62;0;0;0;0;0;9;4
13;0;0;0;0;0;9;0
7;0;0;0;0;0;9;0
15;0;0;0;0;0;9;0
13;0;0;0;1;0;9;0
11;0;0;0;0;0;9;0
14;0;0;0;0;0;9;0
99;0;0;0;0;0;9;0
17;0;0;0;0;0;9;0
18;1;6;12;0;3;9;1
18;0;0;0;0;0;9;0
44;1;6;15;0;1;9;1
99;0;0;0;2;0;9;2
53;1;13;99;0;1;9;1
69;0;0;0;1;0;9;3
78;1;6;18;0;1;9;1
34;0;0;0;1;0;9;3
35;0;0;0;1;0;9;3
19;0;0;0;0;0;9;0
20;1;6;18;0;1;9;1
47;0;0;0;0;0;9;4
58;1;6;21;0;1;9;1
57;0;0;0;1;0;9;4
26;1;6;29;0;1;9;1
78;1;6;21;1;1;9;1
45;0;0;0;1;0;9;3
57;0;0;0;1;0;9;0
17;0;0;0;0;0;9;3
48;0;0;0;0;0;9;2
28;0;0;0;0;0;9;2
37;0;0;0;1;0;9;3
42;0;0;0;1;0;9;3
90;1;7;12;1;7;9;1
20;0;0;0;0;0;9;0
30;2;6;19;0;1;9;1
33;2;6;22;1;1;9;1
20;0;0;0;1;0;9;3
3;0;0;0;0;0;9;4
18;0;0;0;0;0;9;0
55;1;7;3;1;4;9;1
7;0;0;0;1;0;9;4
23;1;6;22;0;4;9;1
19;0;0;0;0;0;9;2
71;1;6;23;1;1;9;1
35;0;0;0;0;0;9;3
51;1;6;28;0;1;9;1
69;1;7;23;0;1;9;1
20;0;0;0;0;0;9;2
35;2;6;25;0;1;9;1
53;0;0;0;1;0;9;2
30;0;0;0;1;0;9;4
40;1;6;25;0;1;9;1
23;0;0;0;0;0;9;2
23;0;0;0;1;0;9;2
21;2;6;28;1;1;9;1
66;0;0;0;0;0;9;4
74;1;7;3;1;1;9;1
76;0;0;0;0;0;9;4
65;0;0;0;0;0;9;3
55;0;0;0;1;0;9;4
23;0;0;0;0;0;9;2
43;2;7;17;0;5;9;1
29;0;0;0;0;0;9;3
77;1;7;4;0;1;9;1
37;0;0;0;0;0;9;2
75;1;6;27;1;1;9;1
64;0;0;0;0;0;9;3
21;1;6;29;1;1;9;1
24;0;0;0;0;0;9;0
2;0;0;0;1;0;9;4
17;0;0;0;1;0;9;3
79;1;7;18;0;1;9;1
21;1;7;1;0;1;9;1
23;0;0;0;0;0;9;2
22;0;0;0;0;0;9;2
30;0;0;0;0;0;9;2
35;3;7;3;0;4;9;1
41;0;0;0;1;0;9;4
15;0;0;0;1;0;9;4
16;0;0;0;1;0;9;4
18;2;7;3;0;7;9;1
19;0;0;0;0;0;9;4
16;0;0;0;1;0;9;4
24;1;7;11;0;1;9;1
18;0;0;0;0;0;9;4
15;0;0;0;0;0;9;4
46;0;0;0;0;0;9;2
53;1;7;6;0;6;9;1
51;0;0;0;0;0;9;0
46;1;7;6;1;1;9;1
18;1;7;8;0;1;9;1
84;1;7;13;0;1;9;1
21;0;0;0;1;0;9;2
47;1;7;16;0;1;9;1
29;0;0;0;1;0;9;2
63;0;0;0;0;0;9;2
72;1;7;10;0;1;9;1
17;0;0;0;1;0;9;0
6;0;0;0;0;0;9;0
18;0;0;0;1;0;9;0
16;1;7;7;1;4;9;1
49;1;7;28;0;1;9;1
81;1;7;11;0;1;9;1
18;0;0;0;0;0;9;4
74;2;7;29;1;1;9;1
46;0;0;0;0;0;9;3
85;1;7;17;1;1;9;1
52;0;0;0;1;0;9;3
74;1;7;23;1;7;9;1
17;0;0;0;0;0;9;4
77;1;7;19;1;1;9;1
40;0;0;0;0;0;9;2
78;0;0;0;0;0;9;2
22;0;0;0;0;0;9;2
58;1;8;3;0;6;9;1
21;0;0;0;1;0;9;0
29;2;8;1;0;3;9;1
44;0;0;0;1;0;9;2
21;0;0;0;0;0;9;2
18;0;0;0;0;0;9;2
41;1;6;2;1;1;9;1
43;0;0;0;0;0;9;4
61;0;0;0;1;0;9;0
14;0;0;0;1;0;9;0
17;1;7;7;1;1;9;1
17;0;0;0;0;0;9;0
20;0;0;0;1;0;9;0
56;0;0;0;1;0;9;0
58;1;7;31;0;1;9;1
63;0;0;0;0;0;9;0
26;0;0;0;0;0;9;3
50;0;0;0;0;0;9;3
50;1;8;2;0;1;9;1
47;0;0;0;1;0;9;4
16;0;0;0;1;0;9;2
