ZIP;AGE;GENDER;INCOME;STATE;RAMNTALL;NGIFTALL;MINRAMNT
65802;44;1;3000;7;454;60;2
92693;80;0;7000;0;50;3;10
75980;28;0;1000;8;39;3;5
98388;67;1;6000;10;62;6;5
68937;42;1;5000;33;77;9;3
32312;65;0;6000;1;47;3;5
48383;59;1;7000;5;74;9;5
29616;66;0;5000;15;86;9;3
77486;63;1;6000;8;80;8;5
72032;76;1;5000;25;55;4;5
30327;80;1;1000;14;20;1;20
60302;81;1;2000;6;75;17;3
33707;40;0;5000;1;21;2;6
80909;64;1;2000;30;50;4;10
60563;35;0;3000;6;50;2;20
48047;57;1;4000;5;26;3;5
77358;70;0;1000;8;49;5;5
73106;33;1;2000;22;25;1;25
47240;86;1;7000;2;143;12;5
29485;60;0;7000;15;100;4;25
54982;85;1;1000;11;176;18;5
94533;77;0;1000;0;104;16;3
48390;38;1;5000;5;133;12;3
91766;79;1;1000;0;215;27;3
48237;56;1;1000;5;20;3;5
85224;44;1;5000;19;115;12;5
76048;25;1;3000;8;161;16;5
55126;57;0;7000;3;15;1;15
49508;38;3;5000;5;73;6;3
98942;53;1;4000;10;68;9;3
40219;80;1;1000;17;197;19;2
97444;88;1;3000;18;133;22;2
62226;90;1;2000;6;288;24;3
98335;63;0;7000;10;25;1;25
32751;43;0;7000;1;75;2;25
44601;86;1;1000;40;54;14;2
51106;65;0;4000;12;132;27;3
60305;73;3;5000;6;105;8;10
95616;73;1;5000;0;140;6;15
94040;75;0;6000;0;83;7;3
60490;24;1;5000;6;20;3;5
89015;74;1;2000;20;31;3;5
60615;95;0;6000;6;113;10;5
33196;27;3;5000;1;91;13;3
46052;55;1;4000;2;199;18;5
36067;62;1;2000;13;35;2;10
49418;65;0;4000;5;93;6;3
77008;46;0;5000;8;85;19;3
30082;47;1;7000;14;56;6;5
78230;75;1;4000;8;275;23;5
63136;46;1;4000;7;122;6;5
48192;65;0;5000;5;31;4;5
98006;37;1;6000;10;150;17;4
77048;40;0;2000;8;25;2;10
29924;51;0;2000;15;66;4;10
27892;62;1;5000;9;33;4;3
30004;38;0;7000;14;50;3;10
83445;88;1;6000;34;50;4;5
46051;28;0;3000;2;54;10;2
57262;54;1;3000;16;120;18;4
78405;70;1;2000;8;36;3;10
30747;44;0;2000;14;31;6;4
94587;75;0;6000;0;228;18;5
48381;38;1;7000;5;15;1;15
60473;81;0;1000;6;57;9;1
27282;53;0;7000;9;80;7;5
77436;42;0;7000;8;20;1;20
48180;69;1;4000;5;127;11;5
79707;58;0;5000;8;78;16;3
77035;70;1;5000;8;130;19;3
42078;32;0;2000;17;20;1;20
48439;58;0;6000;5;40;2;15
90027;79;0;2000;0;96;14;3
27889;82;0;2000;9;198;12;3
85032;84;1;1000;19;231;13;15
30062;48;0;7000;14;54;6;3
91786;84;0;4000;0;45;5;5
32953;42;1;5000;1;110;5;20
77335;72;0;3000;8;46;5;6
83836;44;1;5000;34;169;6;20
56441;77;1;2000;3;80;9;5
33064;69;1;6000;1;96;12;3
48309;69;0;7000;5;15;1;15
35806;60;1;6000;13;107;6;5
85248;60;1;5000;19;26;3;5
73119;80;0;4000;22;157;15;5
17078;72;0;4000;44;138;17;3
53520;80;1;1000;11;30;3;10
48075;52;1;7000;5;235;17;5
84629;72;0;3000;4;25;2;10
42240;81;1;3000;17;206;22;3
48446;97;0;2000;5;137;23;2
55126;47;1;3000;3;200;16;5
29690;56;1;2000;15;49;5;5
38368;40;1;5000;27;84;12;5
31210;50;0;4000;14;30;2;10
85220;86;1;1000;19;600;66;5
77554;55;1;6000;8;137;8;10
98144;71;1;2000;10;38;4;3
94070;58;1;5000;0;77;5;5
50049;77;0;4000;12;41;3;10
70121;24;1;4000;21;88;6;5
49271;49;0;5000;5;224;9;5
37115;50;1;1000;27;106;14;2
67357;56;1;6000;24;25;4;5
48235;69;0;5000;5;39;4;5
28461;68;1;4000;9;40;3;10
33674;48;1;5000;1;63;8;5
45211;62;0;4000;40;58;6;6
60563;46;1;4000;6;55;3;10
29810;40;1;4000;15;15;1;15
75056;61;0;5000;8;49;5;5
94577;90;1;5000;0;361;23;10
86406;83;0;3000;19;132;23;2
48750;75;0;1000;5;59;20;2
52803;94;1;3000;12;288;25;5
65079;68;0;6000;7;74;7;5
84020;68;0;5000;4;295;12;5
46382;48;1;2000;2;15;1;15
33917;74;0;2000;1;30;2;10
28478;34;1;3000;9;128;8;6
90291;50;0;7000;0;25;1;25
78245;56;1;4000;8;77;6;5
49112;40;1;4000;5;30;2;10
91606;78;0;1000;0;211;14;5
67214;91;1;1000;24;348;52;3
28713;77;1;5000;9;47;6;5
49256;32;1;4000;5;59;9;3
48185;68;0;4000;5;52;5;5
98387;34;0;3000;10;32;7;3
48426;34;1;2000;5;78;21;3
89511;54;0;7000;20;20;1;20
61938;72;1;2000;6;33;4;5
59601;74;1;1000;28;80;6;5
56401;66;0;5000;3;125;9;5
93436;85;1;4000;0;210;14;5
95126;50;1;6000;0;207;14;10
83467;78;1;4000;34;52;5;10
92008;64;0;7000;0;73;6;5
91789;48;1;6000;0;110;6;10
95355;59;1;4000;0;172;13;5
78240;44;1;4000;8;101;15;3
59701;68;1;2000;28;109;8;5
79110;81;0;2000;8;55;8;3
92210;47;0;3000;0;170;7;5
97478;73;0;5000;18;59;5;5
92630;52;0;7000;0;69;7;5
98445;77;0;5000;10;35;7;5
94087;73;1;4000;0;151;12;10
95139;36;0;5000;0;68;6;5
33410;84;1;1000;1;145;20;2
33904;76;0;1000;1;91;17;3
27919;46;0;4000;9;69;11;5
92064;55;1;6000;0;483;33;5
91108;72;0;6000;0;112;6;10
55940;81;0;2000;3;179;16;5
89134;86;1;4000;20;172;11;10
60630;51;1;4000;6;52;4;10
62347;58;1;3000;6;82;6;5
66212;84;1;1000;24;41;11;3
33716;59;1;2000;1;63;6;5
85254;28;0;4000;19;30;3;5
46260;78;0;4000;2;199;8;20
60429;85;0;2000;6;73;4;5
53224;76;1;2000;11;30;3;10
91350;71;0;1000;0;114;4;5
73071;77;1;3000;22;35;3;5
37397;71;0;2000;27;69;3;20
95828;71;0;5000;0;109;14;5
40330;70;1;4000;17;44;6;5
72903;74;1;5000;25;70;12;5
76504;72;1;2000;8;57;5;5
93117;58;0;5000;0;140;7;10
77015;47;1;1000;8;249;13;15
27203;71;0;2000;9;157;19;2
97080;50;1;4000;18;80;2;40
94579;58;0;6000;0;15;1;15
55912;47;1;3000;3;135;11;7
59828;69;0;2000;28;82;9;5
95531;71;0;5000;0;15;1;15
75205;38;1;6000;8;105;8;5
92029;50;1;6000;0;147;12;5
91324;88;1;5000;0;104;10;3
32803;63;1;4000;1;49;7;5
58103;63;0;4000;32;162;13;5
90501;44;1;1000;0;25;1;25
53226;76;0;3000;11;78;6;3
36877;66;0;3000;13;294;15;5
39507;77;1;1000;29;70;4;0
39503;45;1;1000;29;60;4;15
72714;77;1;3000;25;312;56;2
32308;48;0;6000;1;92;9;3
60440;76;0;4000;6;195;9;10
78611;61;0;4000;8;60;9;3
77665;60;1;7000;8;146;14;5
38119;68;1;7000;27;35;3;10
76102;84;1;1000;8;54;11;2
29172;58;1;5000;15;84;6;5
98208;74;1;2000;10;15;1;15
53217;81;1;6000;11;290;43;3
47715;58;0;6000;2;254;15;10
94804;61;1;1000;0;85;9;5
98122;69;1;5000;10;76;4;5
91761;41;1;6000;0;44;3;10
33314;73;1;3000;1;124;9;5
89801;52;0;6000;20;120;6;10
78379;77;1;2000;8;66;9;4
83442;78;0;2000;34;101;36;1
33710;78;1;7000;1;197;21;5
93274;61;0;4000;0;37;6;3
72046;40;1;4000;25;71;8;4
93555;62;0;1000;0;186;8;10
76015;38;1;2000;8;44;3;10
29697;61;0;5000;15;150;8;5
67361;70;0;2000;24;169;28;3
40291;41;0;5000;17;106;10;5
38570;60;0;5000;27;69;13;3
47802;48;0;6000;2;110;11;10
31302;58;1;2000;14;107;9;5
59327;32;1;4000;28;133;15;5
86406;66;0;2000;19;166;33;3
61024;72;1;2000;6;72;7;5
55731;90;1;1000;3;592;12;20
49085;64;0;4000;5;145;15;6
32225;57;1;7000;1;131;8;5
98632;73;1;5000;10;85;18;2
38024;35;0;4000;27;23;1;23
76013;35;1;7000;8;30;2;10
77351;63;0;1000;8;151;20;3
34232;40;1;4000;1;15;1;15
33907;85;1;3000;1;124;7;5
29717;67;0;1000;15;31;3;6
39301;52;0;5000;29;221;37;2
97918;94;1;2000;18;210;14;5
73942;50;1;3000;22;50;5;5
32344;85;0;7000;1;58;7;3
98264;75;1;2000;10;75;5;5
37876;56;1;7000;27;124;18;3
95370;92;1;5000;0;76;10;1
29541;53;0;2000;15;25;1;25
89433;68;1;5000;20;25;1;25
55101;87;1;1000;3;172;16;3
35023;63;1;5000;13;172;12;5
97368;42;1;2000;18;69;7;3
39730;46;0;4000;29;67;9;5
77035;32;0;5000;8;71;4;10
85743;46;0;3000;19;31;6;3
33618;34;1;5000;1;139;20;4
67878;85;1;3000;24;96;17;3
30047;69;1;7000;14;55;9;3
46902;45;0;5000;2;90;6;10
53714;60;1;3000;11;227;23;3
40162;74;0;2000;17;30;4;5
65742;48;1;3000;7;486;27;5
96825;54;0;4000;31;35;3;10
30533;52;0;5000;14;20;1;20
98155;50;1;5000;10;65;4;5
99515;40;0;5000;23;20;1;20
33982;92;0;2000;1;196;24;3
32117;81;1;1000;1;140;13;5
32312;65;0;4000;1;62;5;10
32438;79;1;4000;1;170;18;5
68410;70;0;1000;33;50;5;5
49727;90;0;3000;5;122;26;2
77071;86;1;2000;8;51;4;5
77469;67;0;3000;8;97;13;5
62832;86;1;1000;6;255;11;15
89030;46;1;4000;20;28;2;13
40059;47;1;5000;17;40;3;10
94403;70;1;7000;0;392;43;3
94061;46;1;5000;0;130;10;5
34982;71;1;4000;1;25;1;25
94024;75;0;4000;0;750;14;5
27054;72;1;3000;9;115;10;5
56514;85;1;1000;3;111;11;5
91207;85;0;7000;0;114;11;5
28466;81;0;6000;9;192;20;5
46938;46;0;6000;2;65;6;5
28210;53;1;5000;9;147;13;5
27609;83;0;2000;9;296;25;1
30331;56;1;4000;14;48;4;10
27407;60;1;5000;9;102;20;3
85635;67;0;2000;19;246;28;4
60015;51;0;6000;6;72;7;3
32303;54;1;5000;1;45;2;20
28460;40;1;2000;9;21;3;5
90230;38;0;5000;0;102;11;3
40517;77;1;2000;17;152;26;3
33756;80;1;2000;1;420;15;10
28273;30;0;3000;9;89;9;5
30315;63;1;1000;14;47;4;10
63072;72;1;3000;7;151;12;10
75150;55;1;6000;8;32;4;3
76110;85;0;2000;8;41;5;5
32062;34;0;2000;1;28;2;13
59715;62;1;2000;28;30;2;15
29073;72;1;7000;15;109;14;4
94301;84;1;3000;0;608;15;3
89130;61;0;4000;20;20;1;20
30038;70;1;1000;14;109;17;5
32655;60;0;2000;1;43;10;3
64118;51;0;4000;7;95;16;3
90266;96;1;6000;0;15;1;15
60420;49;1;5000;6;78;7;5
27244;55;0;2000;9;54;6;3
91202;87;1;7000;0;93;11;5
32174;70;1;4000;1;40;7;3
94117;64;0;7000;0;115;4;25
56320;37;0;2000;3;80;9;5
90063;72;1;1000;0;62;5;10
99801;44;1;3000;23;76;3;10
95336;70;1;1000;0;43;10;3
28602;80;0;6000;9;96;11;5
76116;51;1;3000;8;50;3;10
91750;85;1;6000;0;186;21;5
40403;92;1;1000;17;60;2;10
87401;54;1;6000;26;66;10;3
71483;78;0;3000;21;25;2;10
46176;52;0;6000;2;40;4;5
50548;81;0;6000;12;163;19;5
94501;67;0;4000;0;45;4;10
62242;58;1;5000;6;75;9;5
27406;66;0;5000;9;40;2;20
95608;75;1;2000;0;204;16;5
91719;40;1;7000;0;20;1;20
60628;65;1;2000;6;40;3;10
46321;82;1;6000;2;144;12;5
92336;65;0;5000;0;245;10;15
85219;68;0;4000;19;28;5;3
91104;57;0;6000;0;40;2;15
48203;84;1;6000;5;50;2;25
32641;42;1;2000;1;136;9;1
78250;50;0;6000;8;110;4;5
77045;42;1;4000;8;15;1;15
95816;80;1;6000;0;58;14;2
60565;47;1;4000;6;40;3;10
90002;50;0;1000;0;65;5;8
76114;61;0;4000;8;65;5;10
85304;53;1;6000;19;281;12;10
33324;84;1;1000;1;39;4;5
34684;79;1;3000;1;163;19;3
27312;82;1;3000;9;35;3;10
47715;84;1;1000;2;122;16;3
68154;71;0;3000;33;92;13;3
49093;39;0;4000;5;59;12;2
92507;86;1;2000;0;44;4;5
46360;46;0;5000;2;102;5;10
48346;48;1;5000;5;25;2;5
70121;60;1;4000;21;29;3;5
40502;47;0;7000;17;36;3;10
98406;67;1;4000;10;62;3;20
78744;51;1;5000;8;137;14;3
60065;69;0;7000;6;20;2;5
33487;49;1;7000;1;205;8;20
28205;92;0;1000;9;201;20;3
53081;80;0;2000;11;80;15;2
95603;78;0;1000;0;91;6;5
29550;72;1;1000;15;219;32;3
90272;78;1;7000;0;20;1;20
51103;77;0;5000;12;30;5;5
27217;67;0;3000;9;86;8;5
28673;39;1;4000;9;93;16;3
95819;42;1;5000;0;31;4;5
28469;90;4;4000;9;85;21;1
32805;49;0;6000;1;92;7;5
80634;78;0;6000;30;130;5;10
60074;38;0;5000;6;87;8;5
62685;87;1;3000;6;234;18;5
82401;76;0;3000;35;30;2;10
51548;52;1;4000;12;73;5;10
92570;78;0;3000;0;15;1;15
76245;87;1;2000;8;135;18;5
90303;57;0;6000;0;60;3;10
48161;74;0;3000;5;183;12;10
40216;73;1;1000;17;93;12;3
32211;64;0;1000;1;110;5;10
48118;81;1;5000;5;532;39;1
85748;50;1;4000;19;30;2;10
60525;46;1;7000;6;216;15;5
63010;58;0;5000;7;132;8;10
77378;50;1;5000;8;35;2;15
53204;81;1;1000;11;141;13;5
40353;87;3;7000;17;124;19;3
33055;52;1;2000;1;40;3;10
46168;67;1;4000;2;61;9;5
30016;41;1;5000;14;146;8;10
90045;46;0;6000;0;106;7;10
60093;44;0;6000;6;104;8;10
60632;84;0;2000;6;15;1;15
27823;63;1;7000;9;137;7;15
93722;60;1;4000;0;105;11;5
92683;63;1;4000;0;209;11;10
92691;66;0;5000;0;28;4;3
33351;76;1;4000;1;30;5;5
58802;67;1;4000;32;61;7;5
80211;53;1;4000;30;124;13;3
27855;58;4;5000;9;41;3;10
61605;54;1;5000;6;48;1;48
54911;66;0;4000;11;55;4;10
53202;66;1;2000;11;24;2;6
47244;54;1;5000;2;317;17;10
68507;54;0;5000;33;141;16;5
32806;61;0;7000;1;200;10;5
32703;59;1;2000;1;92;10;3
40165;36;1;3000;17;42;7;3
56686;44;1;1000;3;73;5;10
29203;65;1;4000;15;75;7;5
80537;76;1;1000;30;31;9;3
79325;62;1;5000;8;20;2;5
98203;54;1;5000;10;55;6;3
32751;78;1;4000;1;100;17;0
48835;32;0;4000;5;129;8;10
29615;56;1;7000;15;101;6;10
30041;52;0;7000;14;135;7;13
73120;58;1;1000;22;165;16;5
55430;80;1;1000;3;160;30;3
49643;55;1;5000;5;15;1;15
28401;44;1;4000;9;61;5;5
46224;66;1;1000;2;61;12;5
47201;67;0;6000;2;108;10;5
48917;87;1;1000;5;247;23;1
95838;76;1;5000;0;58;12;2
95062;84;1;1000;0;81;14;3
27958;73;1;5000;9;167;31;3
85534;50;1;4000;19;67;4;5
47803;36;0;5000;2;145;5;20
98011;70;1;3000;10;90;8;3
54001;35;0;5000;11;29;6;3
74060;51;1;1000;22;193;9;10
50210;53;0;4000;12;96;10;2
53132;76;0;5000;11;324;22;0
97386;69;0;6000;18;318;22;5
33026;64;0;5000;1;25;4;5
33165;67;1;5000;1;64;6;5
31771;40;0;4000;14;36;2;15
55057;41;1;5000;3;15;1;15
35622;77;1;1000;13;30;2;10
27028;52;0;5000;9;156;11;10
56164;74;0;3000;3;141;12;3
38732;72;1;4000;29;32;5;5
53172;53;0;4000;11;94;15;2
37160;73;0;5000;27;158;19;5
85718;67;1;3000;19;295;19;8
47561;70;1;2000;2;205;29;5
80231;85;1;2000;30;29;5;3
29673;55;0;2000;15;65;9;3
29611;45;1;6000;15;95;16;3
73099;42;1;5000;22;196;18;3
77414;56;0;6000;8;25;2;5
94571;56;0;2000;0;189;11;3
32817;76;0;5000;1;105;14;5
60018;50;1;7000;6;129;16;5
27949;51;0;5000;9;110;7;5
93906;62;1;4000;0;33;4;3
98632;50;0;7000;10;26;2;10
34474;76;4;2000;1;37;8;3
27858;73;1;2000;9;79;15;3
82901;80;1;2000;35;20;1;20
94123;60;1;5000;0;20;1;20
30087;66;0;5000;14;130;11;5
53534;68;1;2000;11;35;3;10
94546;68;0;4000;0;78;6;10
60119;38;0;7000;6;128;6;5
73701;55;1;3000;22;15;1;15
77396;50;0;4000;8;40;4;5
86405;63;0;5000;19;67;4;10
37664;95;1;1000;27;83;9;5
93065;78;1;1000;0;138;24;3
48170;40;1;6000;5;40;2;20
28516;62;1;4000;9;118;9;5
95917;75;1;1000;0;146;27;1
33853;69;1;2000;1;138;16;3
62948;94;0;1000;6;164;17;3
63379;50;1;5000;7;135;11;7
68123;47;1;4000;33;79;21;2
91362;56;1;6000;0;79;9;5
28374;88;0;7000;9;199;16;5
48176;68;1;5000;5;112;10;5
75115;48;1;2000;8;197;30;3
74129;91;1;1000;22;143;15;3
85017;77;0;2000;19;211;41;3
60636;49;1;1000;6;61;4;5
96825;72;1;7000;31;126;8;10
62565;55;1;3000;6;68;16;3
80013;43;0;2000;30;20;1;20
30080;54;0;7000;14;115;5;20
75116;66;1;4000;8;207;19;2
29664;39;1;3000;15;36;3;5
33146;73;1;5000;1;102;10;5
31527;54;1;5000;14;20;1;20
34677;45;1;7000;1;71;17;2
82939;50;0;3000;35;76;5;5
98922;51;1;5000;10;59;4;5
36575;33;1;5000;13;85;8;5
58573;54;1;1000;32;67;6;10
37312;41;0;4000;27;29;5;5
90805;78;0;5000;0;138;15;5
64056;53;1;3000;7;172;16;3
89130;62;0;7000;20;20;1;20
47901;57;0;4000;2;52;7;5
80401;40;0;4000;30;25;1;25
94044;53;1;5000;0;83;7;5
28752;73;1;2000;9;297;31;5
87043;58;0;6000;26;186;7;20
60452;62;1;5000;6;35;4;5
61614;83;0;4000;6;68;6;5
62568;84;1;2000;6;85;17;2
78739;44;1;6000;8;67;7;3
96813;68;0;4000;31;40;6;5
60101;50;0;5000;6;90;5;15
92651;84;1;7000;0;113;15;3
40004;56;1;2000;17;52;2;25
39180;43;1;2000;29;79;7;5
29169;26;1;2000;15;50;5;5
70079;82;1;1000;21;37;4;5
49660;71;0;6000;5;49;6;5
34952;72;0;5000;1;96;6;10
77378;74;0;5000;8;110;12;5
32927;66;0;5000;1;71;10;3
85351;64;1;6000;19;15;1;15
85205;37;1;5000;19;165;9;10
29474;79;1;5000;15;49;15;3
48327;78;1;2000;5;28;3;3
34237;86;1;2000;1;167;27;2
33527;52;1;2000;1;15;1;15
78717;36;0;6000;8;102;9;5
74003;70;1;1000;22;111;29;2
53172;76;0;2000;11;35;4;3
48214;42;1;4000;5;85;10;3
60061;65;1;2000;6;198;10;5
80246;76;1;6000;30;101;9;2
84065;56;0;2000;4;48;5;3
55708;74;0;3000;3;58;3;3
28712;64;0;6000;9;160;26;5
49006;73;1;4000;5;86;6;10
94014;58;1;2000;0;77;10;5
82426;58;0;4000;35;55;6;5
97305;50;0;1000;18;153;30;3
49461;63;1;5000;5;120;13;5
98532;63;0;5000;10;79;12;2
33549;82;1;2000;1;15;1;15
80003;55;1;5000;30;75;6;5
97417;44;1;7000;18;100;7;5
29730;71;0;2000;15;113;23;3
53558;47;0;4000;11;171;13;3
92582;74;0;2000;0;126;10;10
48021;43;1;5000;5;20;1;20
85643;66;1;4000;19;62;5;9
53558;90;0;2000;11;130;16;5
49680;61;1;1000;5;146;6;20
91367;40;1;6000;0;87;9;5
56278;76;0;1000;3;62;9;5
55345;52;0;7000;3;25;2;5
30004;35;0;7000;14;65;6;5
55110;72;0;4000;3;35;3;5
77036;39;4;5000;8;82;7;5
52069;50;0;1000;12;170;9;5
52745;50;0;6000;12;20;1;20
30341;72;0;2000;14;40;2;15
95945;67;0;4000;0;108;9;3
53227;78;1;1000;11;127;10;5
32953;77;0;3000;1;167;11;5
55434;79;0;1000;3;100;7;5
98664;40;0;5000;10;50;2;25
33162;70;0;4000;1;62;4;10
37211;40;0;5000;27;39;3;10
48080;84;1;1000;5;39;9;3
80219;69;0;5000;30;25;2;5
89410;70;1;1000;20;50;3;10
94595;66;0;5000;0;97;10;5
92346;66;0;1000;0;61;7;5
80231;86;1;1000;30;188;15;1
32211;65;1;1000;1;170;19;5
28742;82;0;2000;9;105;15;3
28110;57;1;2000;9;134;13;5
30058;51;1;5000;14;25;2;5
95460;83;1;5000;0;280;10;5
54409;73;0;1000;11;57;6;3
92555;67;1;7000;0;15;1;15
55343;77;1;2000;3;70;7;5
93727;72;0;7000;0;46;10;2
95687;34;1;5000;0;32;3;5
93063;82;0;5000;0;34;4;6
54015;71;0;3000;11;108;18;5
32822;70;0;2000;1;72;5;10
75206;35;0;7000;8;20;1;20
58072;43;0;1000;32;267;23;5
60148;81;0;4000;6;425;5;25
88101;38;1;4000;26;60;5;5
48433;76;1;5000;5;100;4;25
60061;49;1;2000;6;47;4;10
53549;42;1;7000;11;353;27;5
91724;70;1;4000;0;206;15;10
33010;44;1;5000;1;136;23;3
47220;70;0;1000;2;45;5;5
91010;42;0;6000;0;83;4;8
92802;78;1;1000;0;133;11;5
60423;46;0;6000;6;68;4;10
27023;30;1;5000;9;250;3;25
81503;78;0;5000;30;25;3;5
39073;75;0;1000;29;78;8;5
27253;26;0;2000;9;25;1;25
96150;71;0;4000;0;33;6;3
33020;50;1;5000;1;98;20;2
77502;51;0;3000;8;224;16;3
73703;34;1;4000;22;15;1;15
46214;60;0;2000;2;84;9;3
98108;90;1;6000;10;305;25;10
95685;57;0;5000;0;760;15;5
70126;69;0;4000;21;30;2;10
30319;70;0;5000;14;34;3;5
33706;36;1;3000;1;45;6;5
27850;62;0;7000;9;229;12;10
33417;82;1;1000;1;116;18;0
68410;56;1;4000;33;102;39;1
60643;45;0;2000;6;15;1;15
33067;63;0;6000;1;85;7;5
65802;46;1;5000;7;150;9;1
48212;54;1;4000;5;115;7;5
98674;48;1;2000;10;55;3;10
28403;37;0;5000;9;62;6;5
77051;86;1;4000;8;199;22;3
64050;47;1;2000;7;123;16;2
56001;42;0;5000;3;26;2;10
33890;58;1;3000;1;94;7;10
32583;53;0;7000;1;55;3;10
90032;80;1;4000;0;805;40;1
32404;84;0;4000;1;45;9;3
91765;73;0;4000;0;141;14;5
33952;46;1;7000;1;63;6;3
52556;75;1;2000;12;110;5;20
85254;46;1;6000;19;15;1;15
80047;44;0;7000;30;25;2;10
29730;69;0;6000;15;104;11;5
80122;56;1;2000;30;196;12;5
50233;73;1;4000;12;197;27;3
64081;53;1;7000;7;58;4;3
33477;45;1;6000;1;36;3;5
73401;67;1;5000;22;58;10;3
46250;57;1;2000;2;130;27;3
27609;57;1;7000;9;50;3;10
90249;66;1;6000;0;195;12;6
77027;56;0;7000;8;20;1;20
34446;74;0;4000;1;746;26;10
93010;36;0;2000;0;154;11;10
33709;42;0;2000;1;46;4;10
76018;36;1;5000;8;55;5;10
54141;53;1;7000;11;25;2;10
58035;88;0;1000;32;20;2;5
27511;72;0;4000;9;167;24;2
97527;71;0;2000;18;203;34;2
70126;93;1;4000;21;140;16;2
46033;66;0;6000;2;25;1;25
94553;73;1;4000;0;55;4;10
53211;87;1;5000;11;72;8;5
77020;57;0;4000;8;25;1;25
94403;55;0;7000;0;154;9;10
30052;46;0;4000;14;36;3;5
37015;32;0;4000;27;71;7;6
97305;58;1;2000;18;20;1;20
90045;76;1;4000;0;134;11;3
46742;50;0;2000;2;88;8;5
75701;85;1;5000;8;88;15;2
34787;57;0;3000;1;172;14;5
33068;57;1;4000;1;47;5;5
88030;82;1;4000;26;65;6;5
27101;81;1;1000;9;385;8;10
80237;54;1;6000;30;15;1;15
89015;73;1;3000;20;152;14;5
27603;60;1;4000;9;85;9;5
65738;34;0;5000;7;51;5;5
48184;58;0;7000;5;41;3;10
31220;83;0;3000;14;118;8;3
70354;54;1;2000;21;15;1;15
43140;49;1;5000;40;70;2;20
77012;74;4;2000;8;202;33;3
48603;85;0;4000;5;610;42;10
55433;51;1;5000;3;54;10;3
30062;49;0;6000;14;50;3;5
54601;74;1;2000;11;96;17;2
61526;52;3;7000;6;189;22;5
98684;40;1;6000;10;135;15;5
80210;44;0;5000;30;145;13;0
90212;82;0;5000;0;25;1;25
28303;78;0;5000;9;128;13;3
92399;76;1;1000;0;240;19;2
97223;64;1;2000;18;201;14;5
64476;64;1;1000;7;56;17;2
55126;84;1;3000;3;49;8;3
39702;73;0;2000;29;69;8;5
92557;60;1;1000;0;21;6;3
31907;86;0;4000;14;25;5;3
27858;62;0;7000;9;142;9;5
88005;56;1;2000;26;70;5;5
47601;78;1;2000;2;79;16;3
61727;81;0;1000;6;92;8;5
83854;90;1;1000;34;188;35;0
84404;50;0;3000;4;30;2;15
46580;33;1;3000;2;33;2;10
38305;91;0;6000;27;92;8;5
46214;51;1;3000;2;37;3;10
98002;56;1;4000;10;193;19;5
39059;59;1;5000;29;33;1;33
49855;49;1;5000;5;97;8;5
75143;70;0;1000;8;20;1;20
80104;65;0;4000;30;412;10;30
60302;82;0;2000;6;15;1;15
54217;46;0;5000;11;29;3;5
53150;41;0;2000;11;192;20;5
55305;74;0;4000;3;104;15;2
33301;49;0;6000;1;185;7;25
93041;86;0;2000;0;77;7;5
62650;80;1;2000;6;153;15;5
77099;52;1;4000;8;53;4;3
66618;70;1;4000;24;117;22;5
85552;64;0;2000;19;195;39;3
93620;58;0;2000;0;35;2;15
62433;78;1;1000;6;77;19;2
34236;88;1;5000;1;28;1;28
32464;78;0;2000;1;146;20;2
53221;55;1;4000;11;31;5;3
89117;69;0;2000;20;94;11;3
36784;78;0;1000;13;44;6;5
91723;72;0;5000;0;25;1;25
70806;50;1;3000;21;23;1;23
40258;38;1;4000;17;103;8;10
77651;66;0;3000;8;20;1;20
46360;93;0;7000;2;85;5;15
98226;89;1;4000;10;372;41;3
32724;73;1;2000;1;121;11;6
95670;73;0;2000;0;165;14;6
73003;41;0;7000;22;165;5;20
94585;45;1;7000;0;32;2;15
93711;79;0;5000;0;45;3;10
30152;96;0;2000;14;38;11;2
68502;50;1;5000;33;450;6;25
98390;72;0;4000;10;78;6;10
32641;59;1;2000;1;20;2;5
91941;42;1;4000;0;161;18;3
95602;80;1;1000;0;682;55;5
28054;41;1;4000;9;97;15;3
38018;55;1;7000;27;158;15;3
95457;70;0;1000;0;112;11;3
93063;55;0;7000;0;103;11;3
75025;54;1;6000;8;25;2;10
98155;80;1;7000;10;78;10;3
38666;30;1;6000;29;55;4;10
38134;65;1;6000;27;244;21;5
62534;40;1;5000;6;50;3;10
53549;28;1;4000;11;93;6;10
90045;42;1;4000;0;45;4;10
92020;46;1;6000;0;49;7;5
73521;68;0;5000;22;65;3;20
93012;88;1;5000;0;28;4;5
60610;52;1;4000;6;20;1;20
48640;75;0;2000;5;20;1;20
27409;56;1;6000;9;52;8;3
48390;53;1;4000;5;70;4;13
93703;76;1;5000;0;164;11;10
94544;58;0;1000;0;56;4;10
92625;76;1;7000;0;180;20;3
34232;81;1;5000;1;28;1;28
70039;32;1;7000;21;201;10;5
60609;54;1;4000;6;99;17;3
62028;56;1;2000;6;75;9;5
94025;59;0;6000;0;123;9;5
59102;55;0;4000;28;167;12;10
33334;41;1;3000;1;31;5;5
92663;42;0;2000;0;30;2;15
33763;84;0;1000;1;152;12;5
33618;78;1;4000;1;153;14;3
29803;75;0;1000;15;124;8;10
37830;85;0;4000;27;60;12;5
75568;46;1;2000;8;75;11;3
91720;48;1;3000;0;73;10;5
